Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome
CA1273/4,B737-800,1234567,北京首都,07:35:00,10:10:00,兰州,国内
CA1277/8,B737-800,1234567,北京首都,20:05:00,22:30:00,兰州,国内
CA1281/2,B737-800,1234567,北京首都,18:50:00,19:55:00,赤峰,国内
CA1291/2,B737-800,1234567,北京首都,15:55:00,20:15:00,乌鲁木齐,国内
CA1311/2,B737-800,1234567,北京首都,07:20:00,10:25:00,桂林,国内
CA1319/20,B737-800,1234567,天津,14:40:00,17:55:00,深圳,国内
CA1323/4,B737-800,1234567,北京首都,12:05:00,15:35:00,珠海,国内
CA1325/6,B737-800,1234567,北京首都,12:10:00,13:45:00,郑州,国内
CA1333/4,B737-800,1234567,北京首都,07:25:00,09:30:00,武汉,国内
CA1341/2,B737-800,1234567,北京首都,19:30:00,21:30:00,武汉,国内
CA1343/4,B737-800,1234567,北京首都,07:25:00,09:45:00,长沙,国内
CA1347/8,B737-800,1234567,北京首都,11:50:00,15:00:00,揭阳潮汕,国内
CA1349/50,B737-800,1234567,北京首都,10:50:00,13:10:00,长沙,国内
CA1355/6,B737-800,1234567,北京首都,16:45:00,20:30:00,海口,国内
CA1359/60,B737-800,1234567,北京首都,18:35:00,21:15:00,张家界,国内
CA1363/4,B737-800,1234567,北京首都,17:10:00,19:35:00,长沙,国内
CA1369/70,B737-800,1234567,北京首都,06:40:00,08:15:00,郑州,国内
CA1373/4,B737-800,1234567,北京首都,12:55:00,15:25:00,长沙,国内
CA1387/8,B737-800,1234567,天津,15:05:00,18:15:00,广州,国内
CA1389,B737-800,1234567,天津,17:30:00,21:10:00,海口,国内
CA1401/2,B737-800,1234567,天津,15:45:00,19:10:00,昆明,国内
CA1409/10,B737-800,1234567,北京首都,15:30:00,18:00:00,重庆,国内
CA1411/2,B737-800,1234567,北京首都,14:30:00,16:55:00,重庆,国内
CA1419/20,B737-800,1234567,北京首都,07:30:00,09:55:00,重庆,国内
CA1429/30,B737-800,1234567,北京首都,09:30:00,12:00:00,重庆,国内
CA1431/2,B737-800,1234567,北京首都,08:30:00,10:55:00,重庆,国内
CA1435/6,B737-800,1234567,北京首都,16:25:00,19:00:00,重庆,国内
CA1449/50,B737-800,1234567,天津,07:40:00,10:00:00,海拉尔,国内
CA1453/4,B737-800,1234567,北京首都,06:10:00,09:00:00,绵阳,国内
CA1463/4,B737-800,1234567,北京首都,14:40:00,17:50:00,贵阳,国内
CA1465/6,B737-800,1234567,北京首都,15:05:00,18:40:00,南宁,国内
CA1471/2,B737-800,1234567,北京首都,11:45:00,14:50:00,桂林,国内
CA1473/4,B737-800,1234567,北京首都,16:30:00,20:00:00,珠海,国内
CA1479/80,B737-800,1234567,北京首都,08:10:00,11:30:00,珠海,国内
CA1485/6,B737-800,1234567,北京首都,11:40:00,15:10:00,南宁,国内
CA1503/4,B737-800,1234567,北京首都,17:00:00,19:00:00,南京,国内
CA1505/6,B737-800,1234567,北京首都,08:15:00,11:05:00,福州,国内
CA1511/2,B737-800,1234567,北京首都,11:45:00,14:05:00,南昌,国内
CA1513/4,B737-800,1234567,北京首都,15:15:00,17:15:00,南通,国内
CA1525/6,B737-800,1234567,北京首都,20:35:00,21:45:00,青岛,国内
CA1527/8,B737-800,1234567,天津,17:40:00,19:40:00,上海虹桥,国内
CA1533,B737-800,1234567,天津,08:10:00,09:55:00,上海虹桥,国内
CA1541/2,B737-800,1234567,北京首都,12:45:00,15:05:00,宁波,国内
CA1545/6,B737-800,1234567,北京首都,12:10:00,13:25:00,烟台,国内
CA1547/8,B737-800,1234567,北京首都,16:05:00,18:00:00,杭州,国内
CA1551/2,B737-800,1234567,北京首都,18:35:00,20:30:00,黄山,国内
CA1559/60,B737-800,1234567,北京首都,08:50:00,10:05:00,青岛,国内
CA1567/8,B737-800,1234567,北京首都,07:45:00,10:25:00,温州,国内
CA1577/8,B737-800,1234567,北京首都,14:45:00,17:05:00,南昌,国内
CA1579/80,B737-800,1234567,北京首都,17:25:00,19:15:00,合肥,国内
CA1581/2,B737-800,1234567,北京首都,19:25:00,21:35:00,南昌,国内
CA1587/8,B737-800,1234567,北京首都,19:25:00,20:45:00,威海,国内
CA1593/4,B737-800,1234567,北京首都,18:15:00,19:30:00,烟台,国内
CA1601,B737-800,1234567,北京首都,07:10:00,08:35:00,沈阳,国内
CA1603/4,B737-800,1234567,北京首都,07:25:00,09:30:00,哈尔滨,国内
CA1605/6,B737-800,1234567,北京首都,10:20:00,11:45:00,大连,国内
CA1609/10,B737-800,1234567,北京首都,07:35:00,09:35:00,长春,国内
CA1611/2,B737-800,1234567,北京首都,16:35:00,18:35:00,哈尔滨,国内
CA1613/4,B737-800,1234567,北京首都,20:20:00,22:15:00,延吉,国内
CA1631/2,B737-800,1234567,北京首都,13:15:00,14:55:00,丹东,国内
CA1633/4,B737-800,1234567,北京首都,21:20:00,23:30:00,海拉尔,国内
CA1635/6,B737-800,1234567,北京首都,16:30:00,18:00:00,沈阳,国内
CA1639/40,B737-800,1234567,北京首都,20:25:00,22:20:00,哈尔滨,国内
CA1643/4,B737-800,1234567,北京首都,09:20:00,11:20:00,哈尔滨,国内
CA1647/8,B737-800,1234567,北京首都,18:35:00,20:25:00,长春,国内
CA1651/2,B737-800,1234567,北京首都,08:35:00,10:00:00,沈阳,国内
CA1658,B737-800,1234567,沈阳,16:00:00,17:20:00,北京首都,国内
CA1661/2,B737-800,1234567,北京首都,19:40:00,21:25:00,长春,国内
CA1695/6,B737-800,1234567,北京首都,13:25:00,15:25:00,大庆,国内
CA1801/2,B737-800,1234567,北京首都,20:20:00,23:05:00,厦门,国内
CA1803/4,B737-800,1234567,北京首都,07:20:00,09:35:00,宜昌,国内
CA1805/6,B737-800,1234567,北京首都,08:10:00,10:45:00,井冈山,国内
CA1807/8,B737-800,1234567,北京首都,16:20:00,19:00:00,福州,国内
CA1811/2,B737-800,1234567,北京首都,15:15:00,17:45:00,温州,国内
CA1821/2,B737-800,1234567,北京首都,20:05:00,22:45:00,福州,国内
CA1825/6,B737-800,1234567,北京首都,13:35:00,15:25:00,常州,国内
CA1833/4,B737-800,1234567,北京首都,11:40:00,14:30:00,厦门,国内
CA1839/40,B737-800,1234567,北京首都,10:55:00,13:20:00,宁波,国内
CA1845/6,B737-800,1234567,北京首都,20:10:00,21:50:00,合肥,国内
CA1847/8,B737-800,1234567,北京首都,10:45:00,12:45:00,南京,国内
CA1849/50,B737-800,1234567,北京首都,18:25:00,19:50:00,徐州,国内
CA1851/2,B737-800,1234567,北京首都,14:45:00,17:05:00,台州,国内
CA1853/4,B737-800,1234567,北京首都,20:10:00,22:20:00,宁波,国内
CA1877/8,B737-800,1234567,北京首都,07:35:00,11:30:00,湛江,国内
CA1881/2,B737-800,1234567,北京首都,11:35:00,15:00:00,北海,国内
CA1885/6,B737-800,1234567,北京首都,18:30:00,20:40:00,上海虹桥,国内
CA1887/8,B737-800,1234567,北京首都,16:40:00,18:40:00,景德镇,国内
CA1889/90,B737-800,1234567,北京首都,11:50:00,13:50:00,无锡,国内
CA1897/8,B737-800,1234567,北京首都,16:45:00,18:45:00,无锡,国内
CA1901/2,B737-800,1234567,北京首都,07:10:00,11:25:00,乌鲁木齐,国内
CA1927/8,B737-800,1234567,呼和浩特,06:40:00,08:50:00,长沙,国内
CA1955/6,B737-800,1234567,温州,19:50:00,23:00:00,昆明,国内
CA1973/4,B737-800,1234567,上海浦东,16:20:00,18:25:00,宜昌,国内
CA4129/30,B737-800,1234567,重庆,08:00:00,10:25:00,北京首都,国内
CA4137/8,B737-800,1234567,重庆,09:00:00,11:25:00,北京首都,国内
CA4139/40,B737-800,1234567,重庆,21:00:00,23:30:00,北京首都,国内
CA4141/2,B737-800,1234567,重庆,14:00:00,16:35:00,北京首都,国内
CA4173/4,B737-800,1234567,昆明,16:45:00,19:55:00,北京首都,国内
CA4319/20,B737-800,1234567,重庆,07:50:00,09:55:00,广州,国内
CA4323/4,B737-800,1234567,成都,19:45:00,21:30:00,桂林,国内
CA4341/2,B737-800,1234567,重庆,16:10:00,18:10:00,广州,国内
CA4343/4,B737-800,1234567,重庆,08:00:00,10:00:00,深圳,国内
CA4345/6,B737-800,1234567,重庆,18:55:00,21:05:00,深圳,国内
CA4347/8,B737-800,1234567,重庆,14:00:00,16:00:00,深圳,国内
CA4349/50,B737-800,1234567,重庆,13:00:00,14:50:00,广州,国内
CA4553/4,B737-800,1234567,重庆,07:40:00,09:40:00,杭州,国内
CA4557/8,B737-800,1234567,重庆,16:15:00,18:15:00,南京,国内
CA4583/4,B737-800,1234567,昆明,07:50:00,10:45:00,上海虹桥,国内
CA8901/2,B737-800,1234567,大连,08:30:00,09:50:00,北京首都,国内
CA8903/4,B737-800,1234567,大连,09:25:00,10:45:00,北京首都,国内
CA8905/6,B737-800,1234567,大连,14:10:00,15:25:00,北京首都,国内
CA8907/8,B737-800,1234567,大连,19:45:00,21:10:00,北京首都,国内
CA8921/2,B737-800,1234567,大连,08:55:00,10:35:00,太原,国内
CA8931/2,B737-800,1234567,大连,08:40:00,12:05:00,深圳,国内
CA8961/2,B737-800,1234567,大连,13:10:00,14:50:00,哈尔滨,国内
CA1397/8,A320,1234567,北京首都,14:30:00,17:30:00,深圳,国内
CA1475/6,A320,1234567,北京首都,11:30:00,13:30:00,武汉,国内
CA1573/4,A320,1234567,北京首都,08:20:00,10:30:00,南昌,国内
CA1703,A320,1234567,杭州,09:00:00,11:00:00,北京首都,国内
CA1704,A320,1234567,北京首都,12:05:00,14:00:00,杭州,国内
CA1705/6,A320,1234567,杭州,13:55:00,15:55:00,北京首都,国内
CA1707/8,A320,1234567,杭州,15:00:00,17:05:00,北京首都,国内
CA1713/4,A320,1234567,杭州,21:00:00,23:00:00,北京首都,国内
CA1731/2,A320,1234567,杭州,07:55:00,09:50:00,深圳,国内
CA1753,A320,1234567,杭州,15:10:00,18:15:00,昆明,国内
CA1754,A320,1234567,昆明,19:15:00,20:20:00,贵阳,国内
CA1761/2,A320,1234567,杭州,16:10:00,18:30:00,重庆,国内
CA1775/6,A320,1234567,杭州,07:30:00,09:40:00,西安,国内
CA1791/2,A320,1234567,杭州,13:55:00,16:25:00,呼和浩特,国内
CA1813/4,A320,1234567,北京首都,11:50:00,14:25:00,温州,国内
CA1873/4,A320,1234567,北京首都,13:30:00,15:30:00,武汉,国内
CA1949/50,A320,1234567,上海浦东,15:30:00,18:40:00,成都,国内
CA1961/2,A320,1234567,上海浦东,07:35:00,08:55:00,青岛,国内
CA1969/70,A320,1234567,上海浦东,15:50:00,18:15:00,桂林,国内
CA4205/6,A320,1234567,成都,07:35:00,09:15:00,西宁,国内
CA4451/2,A320,1234567,成都,06:55:00,08:15:00,丽江,国内
CA4465/6,A320,1234567,成都,10:50:00,11:50:00,西昌,国内
CA4507/8,A320,1234567,成都,07:40:00,09:40:00,南昌,国内
CA4515/6,A320,1234567,成都,08:40:00,11:15:00,上海浦东,国内
CA8205/6,A320,1234567,武汉,20:35:00,22:40:00,北京首都,国内
CA8207/8,A320,1234567,武汉,08:10:00,09:55:00,成都,国内
CA8209,A320,1234567,北京首都,12:30:00,14:40:00,武汉,国内
CA8210,A320,1234567,武汉,15:45:00,17:40:00,北京首都,国内
CA8215/6,A320,1234567,武汉,09:20:00,11:20:00,北京首都,国内
CA8227/8,A320,1234567,武汉,08:15:00,09:25:00,厦门,国内
CA8231/2,A320,1234567,武汉,14:20:00,16:00:00,广州,国内
CA8233/4,A320,1234567,武汉,08:50:00,10:40:00,深圳,国内
CA8235/6,A320,1234567,武汉,19:15:00,21:30:00,海口,国内
CA8237/8,A320,1234567,武汉,12:45:00,15:00:00,三亚,国内
CA1217/8,B737-700,1234567,北京首都,07:10:00,09:05:00,银川,国内
CA1317/8,B737-700,1234567,天津,07:55:00,10:50:00,广州,国内
CA1467/8,B737-700,1234567,天津,09:05:00,11:25:00,长沙,国内
CA1523/4,B737-700,1234567,天津,15:55:00,17:55:00,上海虹桥,国内
CA4331/2,B737-700,1234567,贵阳,15:40:00,17:10:00,广州,国内
CA4335/6,B737-700,1234567,万州,15:55:00,17:55:00,广州,国内
CA4351,B737-700,1234567,泸州,22:00:00,23:45:00,广州,国内
CA4352,B737-700,1234567,广州,00:05:00,01:55:00,泸州,国内
CA4357/8,B737-700,1234567,宜宾,22:10:00,23:55:00,广州,国内
CA1119/20,B737-300,1234567,北京首都,07:15:00,08:25:00,大同,国内
CA1123/4,B737-300,1234567,北京首都,07:25:00,08:45:00,通辽,国内
CA1125/6,B737-300,1234567,北京首都,21:00:00,22:15:00,呼和浩特,国内
CA1249/50,B737-300,1234567,呼和浩特,12:05:00,13:45:00,通辽,国内
CA1331/2,B737-300,1234567,北京首都,07:20:00,08:50:00,郑州,国内
CA1391/2,B737-300,1234567,运城,21:25:00,23:45:00,广州,国内
CA1535/6,B737-300,1234567,青岛,16:05:00,17:40:00,上海虹桥,国内
CA1543/4,B737-300,1234567,北京首都,15:05:00,16:55:00,合肥,国内
CA1571/2,B737-300,1234567,北京首都,16:40:00,18:05:00,青岛,国内
CA1575/6,B737-300,1234567,北京首都,13:45:00,15:05:00,青岛,国内
CA1629/30,B737-300,1234567,北京首都,15:25:00,17:20:00,长春,国内
CA1685/6,B737-300,1234567,北京首都,17:25:00,18:40:00,呼和浩特,国内
CA1691/2,B737-300,1234567,北京首都,07:20:00,09:40:00,佳木斯,国内
CA1859/60,B737-300,1234567,北京首都,13:35:00,16:55:00,柳州,国内
CA1947,B737-300,1234567,上海浦东,08:05:00,11:10:00,成都,国内
CA1948,B737-300,1234567,成都,11:50:00,14:30:00,上海浦东,国内
CA4161/2,B737-300,1234567,贵阳,07:35:00,10:20:00,北京首都,国内
CA4165/6,B737-300,1234567,贵阳,16:05:00,19:05:00,北京首都,国内
CA4229/30,B737-300,1234567,成都,16:10:00,18:45:00,福州,国内
CA4329/30,B737-300,1234567,成都,12:30:00,14:40:00,深圳,国内
CA4339,B737-300,1234567,泸州,10:10:00,11:50:00,广州,国内
CA4340,B737-300,1234567,广州,07:15:00,09:15:00,泸州,国内
CA4367/8,B737-300,1234567,贵阳,16:10:00,17:45:00,深圳,国内
CA4371/2,B737-300,1234567,成都,14:45:00,16:30:00,长沙,国内
CA4517/8,B737-300,1234567,成都,17:30:00,19:45:00,南京,国内
CA4563/4,B737-300,1234567,贵阳,16:55:00,19:20:00,上海浦东,国内
CA1257/8,A319,1234567,银川,13:30:00,16:00:00,上海浦东,国内
CA1539/40,A319,1234567,北京首都,17:10:00,19:30:00,温州,国内
CA1709/10,A319,1234567,杭州,16:00:00,18:05:00,北京首都,国内
CA1711/2,A319,1234567,杭州,10:00:00,12:05:00,北京首都,国内
CA1715/6,A319,1234567,杭州,17:00:00,19:10:00,北京首都,国内
CA1719/20,A319,1234567,杭州,07:30:00,09:30:00,广州,国内
CA1721/2,A319,1234567,杭州,13:30:00,15:30:00,广州,国内
CA1723/4,A319,1234567,杭州,19:30:00,21:30:00,广州,国内
CA1725/6,A319,1234567,杭州,16:00:00,17:55:00,广州,国内
CA1733/4,A319,1234567,杭州,13:00:00,15:00:00,深圳,国内
CA1735/6,A319,1234567,杭州,19:00:00,21:05:00,深圳,国内
CA1741/2,A319,1234567,杭州,07:55:00,10:50:00,成都,国内
CA1746,A319,1234567,成都,19:40:00,22:20:00,杭州,国内
CA1751,A319,1234567,杭州,07:50:00,10:05:00,贵阳,国内
CA1752,A319,1234567,昆明,13:10:00,15:50:00,杭州,国内
CA1755/6,A319,1234567,杭州,17:00:00,20:00:00,昆明,国内
CA1759/60,A319,1234567,杭州,07:35:00,09:55:00,重庆,国内
CA1763/4,A319,1234567,杭州,07:55:00,09:30:00,长沙,国内
CA1769/70,A319,1234567,杭州,14:30:00,16:50:00,重庆,国内
CA1771/2,A319,1234567,杭州,08:20:00,10:55:00,北海,国内
CA1793/4,A319,1234567,杭州,15:10:00,17:50:00,呼和浩特,国内
CA1865/6,A319,1234567,上海浦东,18:00:00,20:20:00,广州,国内
CA1905,A319,1234567,上海浦东,17:00:00,20:00:00,银川,国内
CA1906,A319,1234567,乌鲁木齐,08:55:00,11:20:00,银川,国内
CA1941/2,A319,1234567,上海浦东,17:25:00,20:05:00,重庆,国内
CA1953/4,A319,1234567,温州,12:00:00,14:20:00,重庆,国内
CA1965/6,A319,1234567,温州,07:40:00,08:55:00,上海浦东,国内
CA1967/8,A319,1234567,温州,20:25:00,21:20:00,上海浦东,国内
CA4119,A319,1234567,成都,18:00:00,20:40:00,北京首都,国内
CA4120,A319,1234567,北京首都,19:30:00,22:20:00,成都,国内
CA4125/6,A319,1234567,北京首都,07:40:00,11:55:00,拉萨,国内
CA4151/2,A319,1234567,成都,08:20:00,11:50:00,乌鲁木齐,国内
CA4159/60,A319,1234567,成都,16:00:00,19:45:00,库尔勒,国内
CA4185/6,A319,1234567,成都,08:15:00,11:10:00,沈阳,国内
CA4201/2,A319,1234567,成都,20:45:00,22:10:00,西安,国内
CA4207/8,A319,1234567,成都,14:45:00,16:05:00,兰州,国内
CA4231/2,A319,1234567,成都,14:20:00,16:00:00,银川,国内
CA4305/6,A319,1234567,成都,08:00:00,10:10:00,广州,国内
CA4313/4,A319,1234567,成都,13:30:00,15:35:00,深圳,国内
CA4327/8,A319,1234567,成都,19:40:00,21:20:00,南宁,国内
CA4365/6,A319,1234567,深圳,16:05:00,18:15:00,达州,国内
CA4389/90,A319,1234567,成都,17:30:00,19:45:00,深圳,国内
CA4413/4,A319,1234567,成都,11:20:00,12:40:00,昆明,国内
CA4419/20,A319,1234567,拉萨,10:30:00,12:45:00,重庆,国内
CA4431/2,A319,1234567,成都,07:20:00,09:10:00,林芝,国内
CA4467/8,A319,1234567,成都,06:55:00,07:55:00,西昌,国内
CA4469,A319,1234567,成都,17:05:00,18:15:00,西昌,国内
CA4473/4,A319,1234567,成都,10:50:00,11:45:00,九寨,国内
CA4477/8,A319,1234567,成都,15:05:00,15:55:00,九寨,国内
CA4491/2,A319,1234567,成都,06:30:00,07:20:00,九寨,国内
CA4493/4,A319,1234567,成都,06:40:00,07:30:00,九寨,国内
CA4519/20,A319,1234567,成都,07:20:00,09:50:00,杭州,国内
CA4527/8,A319,1234567,成都,16:55:00,18:50:00,济南,国内
CA4539/40,A319,1234567,成都,18:45:00,21:10:00,厦门,国内
CA4587/8,A319,1234567,成都,19:55:00,21:30:00,武汉,国内
CA1149/50,B737,1234567,北京首都,06:50:00,08:35:00,鄂尔多斯,国内
CA1263/4,B737,1234567,北京首都,17:50:00,19:45:00,银川,国内
CA1385/6,B737,1234567,北京首都,07:50:00,09:50:00,襄阳,国内
CA1455/6,B737,1234567,北京首都,18:10:00,21:00:00,绵阳,国内
CA1459/60,B737,1234567,北京首都,09:45:00,13:00:00,宜宾,国内
CA1487/8,B737,1234567,北京首都,12:50:00,15:20:00,达州,国内
CA1497/8,B737,1234567,北京首都,20:10:00,21:40:00,郑州,国内
CA1597/8,B737,1234567,北京首都,12:15:00,13:45:00,威海,国内
CA1815/6,B737,1234567,北京首都,15:50:00,18:40:00,厦门,国内
CA1817/8,B737,1234567,北京首都,08:45:00,10:40:00,南京,国内
CA1827/8,B737,1234567,北京首都,07:45:00,09:15:00,威海,国内
CA4123/4,B737,1234567,重庆,08:15:00,10:30:00,厦门,国内
CA4135/6,B737,1234567,重庆,16:00:00,18:30:00,北京首都,国内
CA4143/4,B737,1234567,重庆,15:00:00,17:30:00,北京首都,国内
CA4155/6,B737,1234567,重庆,07:35:00,11:35:00,乌鲁木齐,国内
CA4397/8,B737,1234567,重庆,07:00:00,08:00:00,九寨,国内
CA4427/8,B737,1234567,重庆,17:30:00,18:45:00,九寨,国内
CA4541/2,B737,1234567,重庆,16:50:00,19:10:00,上海浦东,国内
CA4543/4,B737,1234567,重庆,08:05:00,10:20:00,上海浦东,国内
CA4511/2,B737-600,1234567,成都,07:05:00,09:30:00,青岛,国内
CZ3000,A380-800,1234567,北京首都,09:30:00,12:45:00,广州,国内
CZ3099/100,A380-800,1234567,广州,09:00:00,11:55:00,北京首都,国内
CZ3999,A380-800,1234567,广州,15:00:00,18:15:00,北京首都,国内
CZ3153/4,A330,1234567,深圳,13:30:00,16:35:00,北京首都,国内
CZ3285/6,A330,1234567,南宁,12:35:00,15:45:00,北京首都,国内
CZ3905/6,A330,1234567,北京首都,08:35:00,11:05:00,杭州,国内
CZ3101/2,A330-200,1234567,广州,08:00:00,10:55:00,北京首都,国内
CZ3105/6,A330-200,1234567,广州,20:00:00,23:25:00,北京首都,国内
CZ3109/10,A330-200,1234567,广州,14:00:00,17:20:00,北京首都,国内
CZ3111/2,A330-200,1234567,广州,19:00:00,22:20:00,北京首都,国内
CZ3113/4,A330-200,1234567,广州,17:00:00,20:25:00,北京首都,国内
